,Trial 1,Trial 2,Trial 3,Triton Trial 1,Triton Trial 2,Triton Trial 3
Time,Intensity,Intensity,Intensity,Intensity,Intensity,Intensity
451,33.827666,17.843666,16.623333,7.539666,9.276999,6.520666
452,33.785666,17.813666,16.629666,7.529999,9.252666,6.510333
453,33.778666,17.763,16.631,7.511333,9.225666,6.476
454,33.801,17.698333,16.614333,7.496333,9.237333,6.448666
455,33.773666,17.683,16.620666,7.488666,9.255666,6.441
456,33.721666,17.708333,16.628,7.489333,9.256666,6.454666
457,33.643666,17.706,16.638,7.502,9.244333,6.481
458,33.612333,17.716333,16.625666,7.503333,9.224666,6.488
459,33.576333,17.653666,16.616333,7.500999,9.206333,6.504666
460,33.52,17.600333,16.594666,7.476666,9.180666,6.502666
461,33.428999,17.614,16.567333,7.473,9.174333,6.486333
462,33.38,17.624666,16.539666,7.467333,9.197666,6.473666
463,33.274666,17.665333,16.52,7.467666,9.196333,6.492
464,33.296333,17.626,16.573666,7.475999,9.184666,6.505666
465,33.251,17.591333,16.609333,7.501999,9.149,6.486666
466,33.306666,17.568666,16.646333,7.531333,9.173666,6.464333
467,33.166333,17.556666,16.61,7.522666,9.167999,6.457333
468,33.050333,17.51,16.576333,7.484,9.158333,6.480666
469,32.942,17.486666,16.578333,7.473666,9.138999,6.501666
470,32.876666,17.416333,16.577666,7.481666,9.148,6.493333
471,32.846,17.480333,16.575333,7.522666,9.136333,6.482333
472,32.856333,17.517,16.532666,7.542666,9.106333,6.446999
473,32.910999,17.541666,16.508666,7.535333,9.086666,6.447333
474,32.914666,17.479,16.494333,7.509666,9.084666,6.448666
475,32.861999,17.437666,16.481666,7.502666,9.099,6.449666
476,32.831333,17.425,16.469666,7.516999,9.095666,6.434333
477,32.786333,17.455,16.463,7.521999,9.112,6.415
478,32.725666,17.480333,16.455666,7.516333,9.087999,6.414333
479,32.652999,17.462,16.452333,7.502333,9.061333,6.433
480,32.587666,17.431666,16.451333,7.490333,9.035666,6.458333
481,32.527666,17.406333,16.456,7.474666,9.033999,6.468333
482,32.493333,17.411333,16.451333,7.476,9.041333,6.476333
483,32.497666,17.402,16.414666,7.486999,9.030333,6.475
484,32.484,17.349,16.372,7.497,9.018,6.461666
485,32.426,17.303666,16.36,7.509333,9.021333,6.452666
486,32.377666,17.270666,16.369333,7.5,9.032999,6.444666
487,32.337333,17.275666,16.402,7.497333,9.017333,6.460333
488,32.306,17.293,16.413333,7.498333,8.990333,6.458333
489,32.236999,17.300666,16.414,7.506666,8.962333,6.479333
490,32.194,17.299666,16.398333,7.495333,8.972666,6.486666
491,32.143333,17.27,16.341,7.478,8.959666,6.499666
492,32.100666,17.269666,16.346666,7.461333,8.955333,6.484333
493,32.036666,17.249333,16.336,7.469,8.943999,6.472999
494,32.017666,17.198666,16.394666,7.487,8.950666,6.483999
495,32.013666,17.195333,16.363333,7.514666,8.952999,6.505666
496,32.032666,17.188,16.352,7.514666,8.962,6.494999
497,31.916333,17.230333,16.303666,7.498666,8.977333,6.440666
498,31.785333,17.216666,16.303666,7.484666,8.952999,6.431
499,31.685,17.210333,16.311333,7.477,8.957333,6.454666
500,31.778666,17.205333,16.323,7.489999,8.917,6.500999
501,31.864666,17.139666,16.303333,7.491333,8.924333,6.483
502,31.869666,17.089,16.260666,7.499,8.91,6.479
503,31.781333,17.039,16.231333,7.512333,8.936,6.468
504,31.688666,17.048,16.232,7.516666,8.937666,6.459333
505,31.651,17.075,16.271333,7.522333,8.93,6.426333
506,31.594333,17.062666,16.254,7.510666,8.920999,6.421666
507,31.613,17.045666,16.240666,7.523333,8.924333,6.425666
508,31.587666,17.024,16.226,7.527333,8.907333,6.446666
509,31.569666,17.043666,16.266666,7.52,8.897666,6.453
510,31.483666,17.080666,16.275,7.496666,8.880666,6.460333
511,31.401666,17.083,16.241333,7.478666,8.889999,6.465666
512,31.366,17.069,16.208333,7.481666,8.901333,6.467
513,31.352,17.046,16.205666,7.498333,8.903333,6.447666
514,31.312,17.014,16.233,7.511,8.885,6.420333
515,31.263,16.994666,16.241333,7.508,8.856333,6.420333
516,31.262,16.984333,16.202666,7.493666,8.855666,6.446
517,31.282666,16.981666,16.145333,7.487,8.865666,6.469666
518,31.320666,16.983,16.102,7.487666,8.883999,6.449333
519,31.277666,16.962666,16.105666,7.478666,8.876999,6.421666
520,31.178333,16.977333,16.122333,7.483333,8.883999,6.412666
521,31.055666,16.963,16.154333,7.487666,8.875666,6.426666
522,31.024666,16.956666,16.176666,7.49,8.872666,6.449999
523,30.982,16.901666,16.149,7.471666,8.863333,6.452666
524,30.857333,16.861666,16.115666,7.451333,8.834333,6.464
525,30.771666,16.801,16.067666,7.454999,8.825333,6.451
526,30.842666,16.836333,16.111333,7.487333,8.813333,6.470666
527,30.857333,16.831333,16.103333,7.525666,8.833333,6.45
528,30.807333,16.892333,16.107,7.539666,8.824,6.448666
529,30.672,16.888666,16.017,7.531,8.824,6.426
530,30.692,16.951333,16.022,7.515666,8.805999,6.426
531,30.673666,16.891666,15.994,7.501333,8.824999,6.425666
532,30.691333,16.827,16.024,7.493,8.819333,6.425333
533,30.647,16.75,15.999333,7.485,8.829999,6.44
534,30.578666,16.733666,15.987333,7.484333,8.824999,6.45
535,30.504666,16.744666,16.023333,7.476333,8.819666,6.457333
536,30.504333,16.755666,16.013333,7.473999,8.812666,6.457666
537,30.482,16.768333,16.034,7.468666,8.792333,6.442
538,30.395666,16.739666,16.010666,7.455333,8.789999,6.428
539,30.304333,16.705666,16.022666,7.458333,8.788,6.411
540,30.334,16.703333,16.04,7.471666,8.799999,6.432333
541,30.406333,16.733333,16.034,7.476,8.81,6.446
542,30.369666,16.742666,16.026333,7.455666,8.808,6.443666
543,30.221333,16.724666,16.006,7.446,8.786666,6.420333
544,30.090333,16.705,15.984333,7.452666,8.766999,6.412666
545,30.074333,16.691333,15.949333,7.455666,8.766666,6.423333
546,30.107,16.683333,15.920666,7.458666,8.763333,6.418333
547,30.097333,16.682666,15.944666,7.460666,8.739333,6.407
548,30.087,16.677333,15.955666,7.461666,8.714333,6.405666
549,30.101333,16.652,15.927,7.459,8.715999,6.43
550,30.129,16.634333,15.894666,7.446,8.745666,6.441666
551,30.046333,16.649666,15.880333,7.449999,8.767333,6.456333
552,29.979333,16.669,15.922666,7.457666,8.773333,6.447666
553,29.874333,16.642333,15.945666,7.478333,8.753,6.434666
554,29.859666,16.587333,15.922333,7.486666,8.738,6.449
555,29.840333,16.564333,15.902333,7.504666,8.732333,6.446
556,29.863666,16.574,15.891666,7.481666,8.730666,6.451666
557,29.858,16.568666,15.908333,7.461666,8.743,6.409666
558,29.783333,16.603666,15.872333,7.436666,8.718999,6.408666
559,29.677666,16.615333,15.828333,7.437,8.732999,6.393999
560,29.64,16.628333,15.776666,7.443666,8.728333,6.423333
561,29.603,16.573,15.808666,7.441999,8.746,6.433333
562,29.583666,16.547,15.814,7.444,8.725333,6.463666
563,29.547333,16.573333,15.864,7.456666,8.708666,6.457666
564,29.523333,16.587666,15.840333,7.458333,8.661333,6.446
565,29.484666,16.604333,15.777333,7.477666,8.644333,6.435999
566,29.38,16.57,15.721666,7.486666,8.630999,6.452666
567,29.320666,16.571666,15.688,7.490333,8.654666,6.461666
568,29.327333,16.56,15.685,7.485,8.649333,6.438
569,29.348666,16.556666,15.716,7.455666,8.643666,6.407999
570,29.369666,16.544,15.747,7.441333,8.627666,6.422333
571,29.354333,16.517333,15.794333,7.436333,8.614666,6.450666
572,29.319,16.489666,15.786,7.440333,8.606333,6.457333
573,29.258,16.483,15.765,7.442333,8.612333,6.444666
574,29.21,16.493333,15.760333,7.447,8.633666,6.450666
575,29.201,16.511,15.771666,7.455666,8.653333,6.448333
576,29.191,16.522333,15.775666,7.459333,8.642999,6.430333
577,29.171666,16.516666,15.742,7.469333,8.602333,6.423
578,29.184333,16.500333,15.710333,7.488333,8.581333,6.421666
579,29.205333,16.485,15.717,7.492666,8.600333,6.434666
580,29.197666,16.485666,15.728333,7.485333,8.622,6.427666
581,29.187333,16.473,15.718666,7.475666,8.616333,6.412666
582,29.138333,16.448333,15.694666,7.472666,8.596666,6.417333
583,29.150333,16.419333,15.650333,7.455,8.600666,6.420999
584,29.096333,16.438,15.628666,7.435999,8.592666,6.423999
585,29.095333,16.448333,15.643333,7.437666,8.582666,6.416666
586,29.034,16.468,15.665,7.446,8.585666,6.411333
587,28.993666,16.503,15.658666,7.459666,8.585333,6.408666
588,28.958333,16.516333,15.613333,7.461333,8.559333,6.379333
589,28.927333,16.48,15.621,7.475666,8.529333,6.403666
590,28.948666,16.388333,15.626333,7.468333,8.545999,6.421666
591,28.918333,16.351666,15.608666,7.475333,8.549666,6.436999
592,28.925333,16.352666,15.586666,7.462333,8.563666,6.404333
593,28.853,16.376666,15.561333,7.476,8.528666,6.373666
594,28.791666,16.379666,15.556666,7.456666,8.539999,6.35
595,28.76,16.379666,15.536,7.459,8.519,6.332
596,28.741,16.386666,15.562,7.452,8.51,6.330333
597,28.777,16.400333,15.525333,7.47,8.501333,6.344333
598,28.773,16.404333,15.495,7.469666,8.504999,6.359
599,28.731333,16.364333,15.473333,7.462333,8.503666,6.401666
600,28.631333,16.319333,15.502666,7.453333,8.507,6.430666
601,28.512,16.305,15.522,7.459,8.513,6.435
